,id,user_id,image_url,scientific_name,iconic_taxon_name,taxon_id
68568,199182161,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351220001/medium.jpg,Phedimus spurius,Plantae,204380
68569,199182210,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351220123/medium.jpg,Phedimus spurius,Plantae,204380
68572,199183786,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351223058/medium.jpg,Gymnadenia conopsea,Plantae,131610
68575,199184063,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351223507/medium.jpg,Rhododendron caucasicum,Plantae,546910
68577,199184773,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351224959/medium.jpeg,Chamaenerion colchicum,Plantae,564922
68583,199186155,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351227466/medium.jpg,Pinus sylvestris hamata,Plantae,864581
68592,199199453,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351252379/medium.jpg,Chamaenerion colchicum,Plantae,564922
68597,199201372,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351256375/medium.jpg,Chamaenerion colchicum,Plantae,564922
68611,199221212,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351296602/medium.jpg,Rhododendron caucasicum,Plantae,546910
68613,199225734,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351304885/medium.jpg,Bistorta carnea,Plantae,752467
68627,199227224,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351307285/medium.jpg,Rhododendron caucasicum,Plantae,546910
68642,199228599,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351310103/medium.jpg,Betonica macrantha,Plantae,906115
68644,199228760,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351310344/medium.jpg,Phedimus spurius,Plantae,204380
68646,199228975,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/351310836/medium.jpg,Bistorta carnea,Plantae,752467
68682,199585974,677594,https://inaturalist-open-data.s3.amazonaws.com/photos/351992801/medium.jpg,Betonica macrantha,Plantae,906115
68789,200552374,3681009,https://inaturalist-open-data.s3.amazonaws.com/photos/353855118/medium.jpg,Rhododendron luteum,Plantae,129083
68842,201140252,677594,https://inaturalist-open-data.s3.amazonaws.com/photos/355005753/medium.jpg,Betonica macrantha,Plantae,906115
68867,201293836,6129041,https://inaturalist-open-data.s3.amazonaws.com/photos/355310950/medium.jpg,Phedimus spurius,Plantae,204380
69028,201797269,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/356281524/medium.jpg,Pinus sylvestris hamata,Plantae,864581
69054,201802671,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/356289870/medium.jpg,Pinus sylvestris hamata,Plantae,864581
69079,201834972,677594,https://inaturalist-open-data.s3.amazonaws.com/photos/356350490/medium.jpg,Gymnadenia conopsea,Plantae,131610
69080,201834975,677594,https://inaturalist-open-data.s3.amazonaws.com/photos/356350548/medium.jpg,Gymnadenia conopsea,Plantae,131610
69247,202141039,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/356946876/medium.jpg,Rhododendron luteum,Plantae,129083
69259,202141057,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/356947166/medium.jpg,Rhododendron luteum,Plantae,129083
69266,202141070,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/356948919/medium.jpg,Phedimus spurius,Plantae,204380
69276,202141095,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/356949216/medium.jpg,Rhododendron luteum,Plantae,129083
69303,202159168,1753307,https://inaturalist-open-data.s3.amazonaws.com/photos/356982983/medium.jpg,Rhododendron luteum,Plantae,129083
69373,202294590,3182928,https://inaturalist-open-data.s3.amazonaws.com/photos/357252070/medium.jpg,Phedimus spurius,Plantae,204380
69423,202508250,3182928,https://inaturalist-open-data.s3.amazonaws.com/photos/357664328/medium.jpg,Phedimus spurius,Plantae,204380
69560,203200992,4478940,https://inaturalist-open-data.s3.amazonaws.com/photos/358985575/medium.jpeg,Rhododendron luteum,Plantae,129083
69594,203369055,3182928,https://inaturalist-open-data.s3.amazonaws.com/photos/359305978/medium.jpg,Phedimus spurius,Plantae,204380
69596,203369718,3182928,https://inaturalist-open-data.s3.amazonaws.com/photos/359307314/medium.jpg,Bistorta carnea,Plantae,752467
69641,203492459,4478940,https://inaturalist-open-data.s3.amazonaws.com/photos/359543947/medium.jpeg,Rhododendron caucasicum,Plantae,546910
69644,203497843,3182928,https://inaturalist-open-data.s3.amazonaws.com/photos/359552925/medium.jpg,Chamaenerion colchicum,Plantae,564922
69743,203791913,4478940,https://inaturalist-open-data.s3.amazonaws.com/photos/360114193/medium.jpeg,Hippophae rhamnoides,Plantae,163812
69746,203858745,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360242581/medium.jpeg,Gymnadenia conopsea,Plantae,131610
69779,203862290,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360245665/medium.jpeg,Veronica gentianoides,Plantae,509258
69788,203864347,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360253101/medium.jpeg,Gymnadenia conopsea,Plantae,131610
69809,203867750,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360255308/medium.jpeg,Phedimus spurius,Plantae,204380
69823,203867798,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360256080/medium.jpeg,Hippophae rhamnoides,Plantae,163812
69831,203868741,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360262977/medium.jpeg,Gymnadenia conopsea,Plantae,131610
69860,203874902,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360275719/medium.jpeg,Gymnadenia conopsea,Plantae,131610
69874,203877683,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360278178/medium.jpeg,Phedimus spurius,Plantae,204380
69935,203891359,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360306938/medium.jpeg,Betonica macrantha,Plantae,906115
69946,203928909,736896,https://inaturalist-open-data.s3.amazonaws.com/photos/360376984/medium.jpeg,Phedimus spurius,Plantae,204380
69970,204019205,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360541196/medium.jpeg,Betonica macrantha,Plantae,906115
69975,204019220,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360541895/medium.jpeg,Bistorta carnea,Plantae,752467
70007,204019413,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360544129/medium.jpeg,Bistorta carnea,Plantae,752467
70095,204032451,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360563685/medium.jpeg,Veronica gentianoides,Plantae,509258
70112,204032497,2496990,https://inaturalist-open-data.s3.amazonaws.com/photos/360565525/medium.jpeg,Veronica gentianoides,Plantae,509258
70211,204947306,7015009,https://inaturalist-open-data.s3.amazonaws.com/photos/362314747/medium.jpeg,Gymnadenia conopsea,Plantae,131610
70293,205423029,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/363222779/medium.jpeg,Bistorta carnea,Plantae,752467
70333,205711572,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/363765512/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
70378,205737729,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/363813186/medium.jpeg,Veronica gentianoides,Plantae,509258
70383,205742042,677594,https://inaturalist-open-data.s3.amazonaws.com/photos/363816252/medium.jpg,Phedimus spurius,Plantae,204380
70456,206125905,7914478,https://static.inaturalist.org/photos/364539363/medium.jpeg,Betonica macrantha,Plantae,906115
70471,206208590,6906574,https://inaturalist-open-data.s3.amazonaws.com/photos/364699279/medium.jpeg,Rhododendron luteum,Plantae,129083
70480,206245395,1731030,https://static.inaturalist.org/photos/364765810/medium.jpeg,Phedimus spurius,Plantae,204380
70482,206246966,7954984,https://static.inaturalist.org/photos/364769165/medium.jpg,Rhododendron luteum,Plantae,129083
70493,206268291,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/364806612/medium.jpeg,Betonica macrantha,Plantae,906115
70495,206268954,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/364808516/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
70507,206276416,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/364822500/medium.jpeg,Rhododendron luteum,Plantae,129083
70508,206276769,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/364822889/medium.jpeg,Betonica macrantha,Plantae,906115
70578,206410760,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/365062236/medium.jpeg,Rhododendron caucasicum,Plantae,546910
70627,206458254,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/365146330/medium.jpeg,Veronica gentianoides,Plantae,509258
70637,206462698,7718493,https://static.inaturalist.org/photos/365154968/medium.jpeg,Gymnadenia conopsea,Plantae,131610
70667,206477388,7083327,https://inaturalist-open-data.s3.amazonaws.com/photos/365181861/medium.jpg,Rhododendron caucasicum,Plantae,546910
70674,206579013,7696239,https://inaturalist-open-data.s3.amazonaws.com/photos/365311842/medium.jpeg,Rhododendron caucasicum,Plantae,546910
70679,206625369,6565881,https://inaturalist-open-data.s3.amazonaws.com/photos/365397540/medium.jpg,Hippophae rhamnoides,Plantae,163812
70680,206626140,6565881,https://inaturalist-open-data.s3.amazonaws.com/photos/365399119/medium.jpg,Hippophae rhamnoides,Plantae,163812
70683,206629123,6565881,https://inaturalist-open-data.s3.amazonaws.com/photos/365404163/medium.jpg,Hippophae rhamnoides,Plantae,163812
70692,206648533,3131776,https://inaturalist-open-data.s3.amazonaws.com/photos/365414613/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
70784,207068352,2278386,https://inaturalist-open-data.s3.amazonaws.com/photos/366225653/medium.jpeg,Rhododendron luteum,Plantae,129083
70805,207353651,6672154,https://inaturalist-open-data.s3.amazonaws.com/photos/366767626/medium.jpg,Veronica gentianoides,Plantae,509258
70816,207533122,2955969,https://inaturalist-open-data.s3.amazonaws.com/photos/367106697/medium.jpg,Phedimus spurius,Plantae,204380
70851,207962333,4340464,https://inaturalist-open-data.s3.amazonaws.com/photos/367905439/medium.jpeg,Rhododendron caucasicum,Plantae,546910
70939,208796364,3427260,https://static.inaturalist.org/photos/369452938/medium.jpeg,Chamaenerion colchicum,Plantae,564922
70940,208797197,3427260,https://static.inaturalist.org/photos/369454617/medium.jpeg,Betonica macrantha,Plantae,906115
70972,209081976,2278386,https://inaturalist-open-data.s3.amazonaws.com/photos/369986451/medium.jpg,Rhododendron luteum,Plantae,129083
71058,212203107,6540255,https://inaturalist-open-data.s3.amazonaws.com/photos/375014539/medium.jpeg,Veronica gentianoides,Plantae,509258
71068,212219911,1493947,https://inaturalist-open-data.s3.amazonaws.com/photos/375044841/medium.jpg,Veronica gentianoides,Plantae,509258
71163,213107609,1922752,https://inaturalist-open-data.s3.amazonaws.com/photos/376609896/medium.jpg,Rhododendron luteum,Plantae,129083
71167,213121352,6997702,https://inaturalist-open-data.s3.amazonaws.com/photos/376629159/medium.jpg,Veronica gentianoides,Plantae,509258
71208,213322181,6499744,https://inaturalist-open-data.s3.amazonaws.com/photos/376997906/medium.jpeg,Rhododendron caucasicum,Plantae,546910
71209,213323103,6499744,https://inaturalist-open-data.s3.amazonaws.com/photos/376999605/medium.jpeg,Betonica macrantha,Plantae,906115
71211,213325074,6499744,https://inaturalist-open-data.s3.amazonaws.com/photos/377002900/medium.jpeg,Bistorta carnea,Plantae,752467
71212,213326961,6499744,https://inaturalist-open-data.s3.amazonaws.com/photos/377006734/medium.jpeg,Gymnadenia conopsea,Plantae,131610
71298,213676701,8099811,https://inaturalist-open-data.s3.amazonaws.com/photos/377639676/medium.jpeg,Phedimus spurius,Plantae,204380
71375,213904114,3239633,https://inaturalist-open-data.s3.amazonaws.com/photos/378039690/medium.jpg,Alchemilla,Plantae,56023
71378,213904130,3239633,https://inaturalist-open-data.s3.amazonaws.com/photos/378039868/medium.jpg,Veronica gentianoides,Plantae,509258
71395,213906912,3239633,https://inaturalist-open-data.s3.amazonaws.com/photos/378048622/medium.jpg,Veronica gentianoides,Plantae,509258
71396,213906935,3239633,https://inaturalist-open-data.s3.amazonaws.com/photos/378048830/medium.jpg,Veronica gentianoides,Plantae,509258
71400,213906959,3239633,https://inaturalist-open-data.s3.amazonaws.com/photos/378049115/medium.jpg,Pinus sylvestris hamata,Plantae,864581
71477,213947731,7244448,https://inaturalist-open-data.s3.amazonaws.com/photos/378127231/medium.jpg,Rhododendron luteum,Plantae,129083
71481,213963199,7968666,https://inaturalist-open-data.s3.amazonaws.com/photos/378150532/medium.jpeg,Veronica gentianoides,Plantae,509258
71484,213971005,7968666,https://inaturalist-open-data.s3.amazonaws.com/photos/378164541/medium.jpeg,Rhododendron luteum,Plantae,129083
71489,213973564,5515699,https://inaturalist-open-data.s3.amazonaws.com/photos/378169661/medium.jpeg,Phedimus spurius,Plantae,204380
71502,214001707,7986422,https://static.inaturalist.org/photos/378218936/medium.jpeg,Veronica gentianoides,Plantae,509258
71506,214035776,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/378279362/medium.jpeg,Veronica gentianoides,Plantae,509258
71536,214045854,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/378297337/medium.jpeg,Rhododendron luteum,Plantae,129083
71547,214051771,2626171,https://inaturalist-open-data.s3.amazonaws.com/photos/378294231/medium.jpeg,Betonica macrantha,Plantae,906115
71548,214051775,2626171,https://inaturalist-open-data.s3.amazonaws.com/photos/378294514/medium.jpeg,Chamaenerion colchicum,Plantae,564922
71558,214146667,8110422,https://inaturalist-open-data.s3.amazonaws.com/photos/378492195/medium.jpg,Rhododendron luteum,Plantae,129083
71560,214147057,5515699,https://inaturalist-open-data.s3.amazonaws.com/photos/378493061/medium.jpeg,Rhododendron luteum,Plantae,129083
71561,214147149,3715686,https://static.inaturalist.org/photos/378493167/medium.jpg,Rhododendron luteum,Plantae,129083
71583,214193986,7968666,https://inaturalist-open-data.s3.amazonaws.com/photos/378579571/medium.jpeg,Phedimus spurius,Plantae,204380
71591,214232224,7159810,https://inaturalist-open-data.s3.amazonaws.com/photos/378646959/medium.jpg,Rhododendron luteum,Plantae,129083
71593,214233185,7159810,https://inaturalist-open-data.s3.amazonaws.com/photos/378648739/medium.jpg,Veronica gentianoides,Plantae,509258
71602,214246566,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/378674389/medium.jpeg,Phedimus spurius,Plantae,204380
71612,214253291,2626171,https://inaturalist-open-data.s3.amazonaws.com/photos/378673451/medium.jpeg,Betonica macrantha,Plantae,906115
71620,214253309,2626171,https://inaturalist-open-data.s3.amazonaws.com/photos/378679977/medium.jpeg,Chamaenerion colchicum,Plantae,564922
71639,214322580,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/378817734/medium.jpeg,Veronica gentianoides,Plantae,509258
71640,214322910,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/378818503/medium.jpeg,Veronica gentianoides,Plantae,509258
71676,214368306,1891069,https://static.inaturalist.org/photos/378905295/medium.jpeg,Phedimus spurius,Plantae,204380
71683,214380719,4407520,https://inaturalist-open-data.s3.amazonaws.com/photos/378131663/medium.jpg,Veronica gentianoides,Plantae,509258
71724,214440331,1417423,https://inaturalist-open-data.s3.amazonaws.com/photos/379035200/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
71729,214446404,2626171,https://inaturalist-open-data.s3.amazonaws.com/photos/379015361/medium.jpeg,Salvia verticillata,Plantae,128689
71730,214446414,2626171,https://inaturalist-open-data.s3.amazonaws.com/photos/379026407/medium.jpeg,Chamaenerion colchicum,Plantae,564922
71761,214528784,2626171,https://inaturalist-open-data.s3.amazonaws.com/photos/379200544/medium.jpg,Betonica macrantha,Plantae,906115
71801,214571146,7052015,https://inaturalist-open-data.s3.amazonaws.com/photos/379280028/medium.jpeg,Rhododendron luteum,Plantae,129083
71810,214604977,6794851,https://inaturalist-open-data.s3.amazonaws.com/photos/379340981/medium.jpg,Rhododendron luteum,Plantae,129083
71812,214609817,3697264,https://inaturalist-open-data.s3.amazonaws.com/photos/379349436/medium.jpg,Veronica gentianoides,Plantae,509258
71860,214734936,7159810,https://inaturalist-open-data.s3.amazonaws.com/photos/379587401/medium.jpg,Chamaenerion colchicum,Plantae,564922
71882,214817405,4489938,https://inaturalist-open-data.s3.amazonaws.com/photos/379737549/medium.jpeg,Veronica gentianoides,Plantae,509258
71903,214839003,4489938,https://inaturalist-open-data.s3.amazonaws.com/photos/379776412/medium.jpeg,Rhododendron luteum,Plantae,129083
72008,215003958,1343028,https://inaturalist-open-data.s3.amazonaws.com/photos/380086618/medium.jpeg,Rhododendron luteum,Plantae,129083
72139,215463386,7590158,https://inaturalist-open-data.s3.amazonaws.com/photos/380940934/medium.jpg,Rhododendron luteum,Plantae,129083
72154,215531442,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/381064888/medium.jpg,Salvia verticillata,Plantae,128689
72163,215542040,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/381088375/medium.jpeg,Rhododendron luteum,Plantae,129083
72179,215584108,41937,https://static.inaturalist.org/photos/381168103/medium.jpeg,Rhododendron luteum,Plantae,129083
72182,215667200,41937,https://static.inaturalist.org/photos/381330796/medium.jpeg,Veronica gentianoides,Plantae,509258
72183,215681304,2533592,https://inaturalist-open-data.s3.amazonaws.com/photos/381356328/medium.jpg,Rhododendron luteum,Plantae,129083
72244,215772240,41937,https://static.inaturalist.org/photos/381484273/medium.jpeg,Phedimus spurius,Plantae,204380
72282,215941576,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/381838117/medium.jpg,Veronica gentianoides,Plantae,509258
72284,215941588,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/381838303/medium.jpg,Rhododendron luteum,Plantae,129083
72287,215941600,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/381840415/medium.jpg,Veronica gentianoides,Plantae,509258
72301,216071792,41937,https://static.inaturalist.org/photos/382077305/medium.jpeg,Veronica gentianoides,Plantae,509258
72311,216124648,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382191055/medium.jpg,Phedimus spurius,Plantae,204380
72323,216134624,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382210036/medium.jpg,Veronica gentianoides,Plantae,509258
72328,216136927,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382213245/medium.jpg,Phedimus spurius,Plantae,204380
72336,216139754,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382218762/medium.jpg,Veronica gentianoides,Plantae,509258
72337,216144354,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382224633/medium.jpg,Salvia verticillata,Plantae,128689
72341,216144371,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382225573/medium.jpg,Phedimus spurius,Plantae,204380
72349,216149197,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382235114/medium.jpg,Rhododendron luteum,Plantae,129083
72358,216153219,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382240579/medium.jpg,Phedimus spurius,Plantae,204380
72364,216167196,41937,https://static.inaturalist.org/photos/382238775/medium.jpeg,Veronica gentianoides,Plantae,509258
72380,216261625,1045760,https://static.inaturalist.org/photos/382488129/medium.jpeg,Rhododendron luteum,Plantae,129083
72386,216349467,41937,https://static.inaturalist.org/photos/382610513/medium.jpeg,Rhododendron luteum,Plantae,129083
72390,216349692,6744286,https://inaturalist-open-data.s3.amazonaws.com/photos/382608328/medium.jpg,Rhododendron caucasicum,Plantae,546910
72438,216520504,6744286,https://inaturalist-open-data.s3.amazonaws.com/photos/382908654/medium.jpg,Bistorta carnea,Plantae,752467
72447,216524920,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382935202/medium.jpg,Rhododendron luteum,Plantae,129083
72475,216549018,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382987008/medium.jpg,Rhododendron luteum,Plantae,129083
72478,216550999,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/382990554/medium.jpg,Phedimus spurius,Plantae,204380
72497,216559411,6899720,https://inaturalist-open-data.s3.amazonaws.com/photos/383007837/medium.jpeg,Veronica gentianoides,Plantae,509258
72505,216562878,3270118,https://inaturalist-open-data.s3.amazonaws.com/photos/383013845/medium.jpeg,Rhododendron luteum,Plantae,129083
72542,216788460,41937,https://static.inaturalist.org/photos/383432640/medium.jpeg,Rhododendron caucasicum,Plantae,546910
72578,216999470,7690353,https://static.inaturalist.org/photos/383836982/medium.jpg,Rhododendron caucasicum,Plantae,546910
72579,217001994,41937,https://static.inaturalist.org/photos/383832234/medium.jpeg,Veronica gentianoides,Plantae,509258
72580,217001998,41937,https://static.inaturalist.org/photos/383831959/medium.jpeg,Rhododendron luteum,Plantae,129083
72613,217100642,8134624,https://inaturalist-open-data.s3.amazonaws.com/photos/384023283/medium.jpg,Veronica gentianoides,Plantae,509258
72615,217106005,6924064,https://inaturalist-open-data.s3.amazonaws.com/photos/384033302/medium.jpeg,Veronica gentianoides,Plantae,509258
72632,217118933,8099811,https://inaturalist-open-data.s3.amazonaws.com/photos/384052789/medium.jpeg,Betonica macrantha,Plantae,906115
72637,217130414,41937,https://static.inaturalist.org/photos/384061893/medium.jpeg,Alchemilla,Plantae,56023
72652,217360477,2192120,https://inaturalist-open-data.s3.amazonaws.com/photos/384517694/medium.jpg,Phedimus spurius,Plantae,204380
72677,217531814,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/384839020/medium.jpeg,Veronica gentianoides,Plantae,509258
72706,217676697,8136634,https://inaturalist-open-data.s3.amazonaws.com/photos/385112671/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
72737,217853603,8109572,https://static.inaturalist.org/photos/385450804/medium.jpeg,Hippophae rhamnoides,Plantae,163812
72743,217917370,7904701,https://inaturalist-open-data.s3.amazonaws.com/photos/385565552/medium.jpeg,Rhododendron luteum,Plantae,129083
72748,217920703,7974427,https://inaturalist-open-data.s3.amazonaws.com/photos/385572177/medium.jpg,Rhododendron luteum,Plantae,129083
72755,217928541,8068775,https://inaturalist-open-data.s3.amazonaws.com/photos/385585888/medium.jpg,Rhododendron luteum,Plantae,129083
72761,217941695,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/385606653/medium.jpg,Hippophae rhamnoides,Plantae,163812
72784,218039313,6906574,https://inaturalist-open-data.s3.amazonaws.com/photos/385796869/medium.jpeg,Veronica gentianoides,Plantae,509258
72792,218051281,7998225,https://static.inaturalist.org/photos/385821202/medium.jpeg,Veronica gentianoides,Plantae,509258
72799,218061343,5551480,https://inaturalist-open-data.s3.amazonaws.com/photos/385840966/medium.jpg,Veronica gentianoides,Plantae,509258
72802,218064777,7998225,https://static.inaturalist.org/photos/385846794/medium.jpeg,Hippophae rhamnoides,Plantae,163812
72824,218092444,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/385895230/medium.jpeg,Hippophae rhamnoides,Plantae,163812
72831,218109231,8158459,https://inaturalist-open-data.s3.amazonaws.com/photos/385925564/medium.jpg,Veronica gentianoides,Plantae,509258
72834,218109713,8158459,https://inaturalist-open-data.s3.amazonaws.com/photos/385926419/medium.jpg,Veronica gentianoides,Plantae,509258
72856,218113629,5400376,https://static.inaturalist.org/photos/385933000/medium.jpg,Veronica gentianoides,Plantae,509258
72857,218113643,7904701,https://inaturalist-open-data.s3.amazonaws.com/photos/385933153/medium.jpeg,Veronica gentianoides,Plantae,509258
72860,218113864,7904701,https://inaturalist-open-data.s3.amazonaws.com/photos/385933544/medium.jpeg,Veronica gentianoides,Plantae,509258
72868,218115213,7904701,https://inaturalist-open-data.s3.amazonaws.com/photos/385977592/medium.jpeg,Veronica gentianoides,Plantae,509258
72874,218117817,7974427,https://inaturalist-open-data.s3.amazonaws.com/photos/385940069/medium.jpg,Veronica gentianoides,Plantae,509258
72880,218138470,7945080,https://static.inaturalist.org/photos/385997407/medium.jpg,Rhododendron luteum,Plantae,129083
72886,218143294,5400376,https://static.inaturalist.org/photos/385984512/medium.jpg,Veronica gentianoides,Plantae,509258
72888,218143741,8115787,https://inaturalist-open-data.s3.amazonaws.com/photos/385986516/medium.jpeg,Veronica gentianoides,Plantae,509258
72894,218145538,8115787,https://inaturalist-open-data.s3.amazonaws.com/photos/385989156/medium.jpeg,Veronica gentianoides,Plantae,509258
72895,218146287,8115787,https://inaturalist-open-data.s3.amazonaws.com/photos/385989797/medium.jpeg,Veronica gentianoides,Plantae,509258
72905,218180302,7945080,https://static.inaturalist.org/photos/386053403/medium.jpg,Veronica gentianoides,Plantae,509258
72906,218183290,8068775,https://inaturalist-open-data.s3.amazonaws.com/photos/386059308/medium.jpg,Veronica gentianoides,Plantae,509258
72938,218309122,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/386299972/medium.jpg,Betonica macrantha,Plantae,906115
72941,218315493,1507199,https://inaturalist-open-data.s3.amazonaws.com/photos/386312081/medium.jpeg,Veronica gentianoides,Plantae,509258
72944,218317254,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/386311476/medium.jpg,Rhododendron luteum,Plantae,129083
72950,218325324,7998225,https://static.inaturalist.org/photos/386328736/medium.jpeg,Phedimus spurius,Plantae,204380
72994,218378788,6412285,https://static.inaturalist.org/photos/386424883/medium.jpeg,Rhododendron luteum,Plantae,129083
73016,218412419,7904701,https://inaturalist-open-data.s3.amazonaws.com/photos/386484197/medium.jpeg,Veronica gentianoides,Plantae,509258
73037,218613544,4853551,https://inaturalist-open-data.s3.amazonaws.com/photos/386869829/medium.jpg,Hippophae rhamnoides,Plantae,163812
73051,218666179,8109572,https://static.inaturalist.org/photos/386964563/medium.jpeg,Salvia verticillata,Plantae,128689
73087,218706932,7974427,https://inaturalist-open-data.s3.amazonaws.com/photos/387040391/medium.jpg,Veronica gentianoides,Plantae,509258
73140,218857328,7378689,https://static.inaturalist.org/photos/387325222/medium.jpeg,Rhododendron luteum,Plantae,129083
73145,218932501,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/387456309/medium.jpg,Salvia verticillata,Plantae,128689
73175,219129590,8205350,https://static.inaturalist.org/photos/387830356/medium.jpg,Rhododendron luteum,Plantae,129083
73179,219186275,1453678,https://inaturalist-open-data.s3.amazonaws.com/photos/387935457/medium.jpeg,Rhododendron luteum,Plantae,129083
73375,219682638,4434972,https://static.inaturalist.org/photos/388867285/medium.jpg,Rhododendron caucasicum,Plantae,546910
73403,219690796,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/388884024/medium.jpg,Phedimus spurius,Plantae,204380
73473,219735132,4984642,https://inaturalist-open-data.s3.amazonaws.com/photos/388961694/medium.jpg,Veronica gentianoides,Plantae,509258
73714,220198366,2626171,https://inaturalist-open-data.s3.amazonaws.com/photos/389834361/medium.jpeg,Pinus sylvestris hamata,Plantae,864581
73721,220213896,7461090,https://inaturalist-open-data.s3.amazonaws.com/photos/389864542/medium.jpeg,Veronica gentianoides,Plantae,509258
73842,220303701,1347991,https://inaturalist-open-data.s3.amazonaws.com/photos/390026317/medium.jpg,Veronica gentianoides,Plantae,509258
73858,220310441,1347991,https://inaturalist-open-data.s3.amazonaws.com/photos/390039801/medium.jpg,Veronica gentianoides,Plantae,509258
73869,220319280,1347991,https://inaturalist-open-data.s3.amazonaws.com/photos/390057449/medium.jpg,Bistorta carnea,Plantae,752467
73878,220320947,1347991,https://inaturalist-open-data.s3.amazonaws.com/photos/390060962/medium.jpg,Bistorta carnea,Plantae,752467
73879,220322590,1347991,https://inaturalist-open-data.s3.amazonaws.com/photos/390064324/medium.jpg,Rhododendron luteum,Plantae,129083
73880,220322594,1347991,https://inaturalist-open-data.s3.amazonaws.com/photos/390064390/medium.jpg,Bistorta carnea,Plantae,752467
73889,220436351,7461090,https://inaturalist-open-data.s3.amazonaws.com/photos/390283107/medium.jpeg,Veronica gentianoides,Plantae,509258
